"ID";"EigenaarHuurder";"HuishoudensEnWoningkenmerken";"RegioS";"Perioden";"TotaleWoonlasten_2";"NettoWoonlasten_3";"BijkomendeWoonlasten_4";"Woonquote_5"
"283432";"A047048";"ZW10290";"GM0617";"2020JJ00";"";"";"";"       ."
"283433";"A047048";"ZW10290";"GM0617";"2021JJ00";"";"";"";"       ."
"283434";"A047048";"ZW10290";"GM0617";"2022JJ00";"";"";"";"       ."
"283435";"A047048";"ZW10290";"GM1900";"2018JJ00";"";"";"";"       ."
"283436";"A047048";"ZW10290";"GM1900";"2019JJ00";"     969";"     703";"     267";"    35.1"
"283437";"A047048";"ZW10290";"GM1900";"2020JJ00";"";"";"";"       ."
"283438";"A047048";"ZW10290";"GM1900";"2021JJ00";"    1016";"     754";"     262";"    35.1"
"283439";"A047048";"ZW10290";"GM1900";"2022JJ00";"";"";"";"       ."
"283440";"A047048";"ZW10290";"GM0009";"2018JJ00";"";"";"";"       ."
"283441";"A047048";"ZW10290";"GM0009";"2019JJ00";"";"";"";"       ."
"283442";"A047048";"ZW10290";"GM0009";"2020JJ00";"";"";"";"       ."
"283443";"A047048";"ZW10290";"GM0009";"2021JJ00";"";"";"";"       ."
"283444";"A047048";"ZW10290";"GM0009";"2022JJ00";"";"";"";"       ."
"283445";"A047048";"ZW10290";"GM0715";"2018JJ00";"     772";"     564";"     208";"    37.9"
"283446";"A047048";"ZW10290";"GM0715";"2019JJ00";"     788";"     570";"     218";"    37.3"
"283447";"A047048";"ZW10290";"GM0715";"2020JJ00";"     778";"     582";"     196";"    36.2"
"283448";"A047048";"ZW10290";"GM0715";"2021JJ00";"     826";"     609";"     217";"    36.5"
"283449";"A047048";"ZW10290";"GM0715";"2022JJ00";"     824";"     639";"     185";"    33.2"
"283450";"A047048";"ZW10290";"GM0093";"2018JJ00";"";"";"";"       ."
"283451";"A047048";"ZW10290";"GM0093";"2019JJ00";"";"";"";"       ."
"283452";"A047048";"ZW10290";"GM0093";"2020JJ00";"";"";"";"       ."
"283453";"A047048";"ZW10290";"GM0093";"2021JJ00";"";"";"";"       ."
"283454";"A047048";"ZW10290";"GM0093";"2022JJ00";"";"";"";"       ."
"283455";"A047048";"ZW10290";"GM0448";"2018JJ00";"";"";"";"       ."
"283456";"A047048";"ZW10290";"GM0448";"2019JJ00";"";"";"";"       ."
"283457";"A047048";"ZW10290";"GM0448";"2020JJ00";"";"";"";"       ."
"283458";"A047048";"ZW10290";"GM0448";"2021JJ00";"";"";"";"       ."
"283459";"A047048";"ZW10290";"GM0448";"2022JJ00";"";"";"";"       ."
"283460";"A047048";"ZW10290";"GM1525";"2018JJ00";"";"";"";"       ."
"283461";"A047048";"ZW10290";"GM1525";"2019JJ00";"";"";"";"       ."
"283462";"A047048";"ZW10290";"GM1525";"2020JJ00";"";"";"";"       ."
"283463";"A047048";"ZW10290";"GM1525";"2021JJ00";"";"";"";"       ."
"283464";"A047048";"ZW10290";"GM1525";"2022JJ00";"";"";"";"       ."
"283465";"A047048";"ZW10290";"GM0716";"2018JJ00";"";"";"";"       ."
"283466";"A047048";"ZW10290";"GM0716";"2019JJ00";"";"";"";"       ."
"283467";"A047048";"ZW10290";"GM0716";"2020JJ00";"";"";"";"       ."
"283468";"A047048";"ZW10290";"GM0716";"2021JJ00";"";"";"";"       ."
"283469";"A047048";"ZW10290";"GM0716";"2022JJ00";"";"";"";"       ."
"283470";"A047048";"ZW10290";"GM0281";"2018JJ00";"";"";"";"       ."
"283471";"A047048";"ZW10290";"GM0281";"2019JJ00";"";"";"";"       ."
"283472";"A047048";"ZW10290";"GM0281";"2020JJ00";"";"";"";"       ."
"283473";"A047048";"ZW10290";"GM0281";"2021JJ00";"    1002";"     763";"     239";"    36.7"
"283474";"A047048";"ZW10290";"GM0281";"2022JJ00";"";"";"";"       ."
"283475";"A047048";"ZW10290";"GM0855";"2018JJ00";"     934";"     742";"     193";"    36.7"
"283476";"A047048";"ZW10290";"GM0855";"2019JJ00";"     977";"     776";"     201";"    36.2"
"283477";"A047048";"ZW10290";"GM0855";"2020JJ00";"     980";"     800";"     180";"    34.8"
"283478";"A047048";"ZW10290";"GM0855";"2021JJ00";"    1023";"     831";"     192";"    34.4"
"283479";"A047048";"ZW10290";"GM0855";"2022JJ00";"    1040";"     876";"     165";"    32.6"
"283480";"A047048";"ZW10290";"GM0183";"2018JJ00";"";"";"";"       ."
"283481";"A047048";"ZW10290";"GM0183";"2019JJ00";"";"";"";"       ."
"283482";"A047048";"ZW10290";"GM0183";"2020JJ00";"";"";"";"       ."
"283483";"A047048";"ZW10290";"GM0183";"2021JJ00";"";"";"";"       ."
"283484";"A047048";"ZW10290";"GM0183";"2022JJ00";"";"";"";"       ."
"283485";"A047048";"ZW10290";"GM1700";"2018JJ00";"";"";"";"       ."
"283486";"A047048";"ZW10290";"GM1700";"2019JJ00";"     913";"     659";"     254";"    39.2"
"283487";"A047048";"ZW10290";"GM1700";"2020JJ00";"";"";"";"       ."
"283488";"A047048";"ZW10290";"GM1700";"2021JJ00";"     972";"     706";"     266";"    37.7"
"283489";"A047048";"ZW10290";"GM1700";"2022JJ00";"";"";"";"       ."
"283490";"A047048";"ZW10290";"GM1730";"2018JJ00";"    1027";"     790";"     237";"    40.0"
"283491";"A047048";"ZW10290";"GM1730";"2019JJ00";"    1052";"     810";"     242";"    39.9"
"283492";"A047048";"ZW10290";"GM1730";"2020JJ00";"    1038";"     817";"     221";"    38.9"
"283493";"A047048";"ZW10290";"GM1730";"2021JJ00";"    1103";"     862";"     241";"    40.0"
"283494";"A047048";"ZW10290";"GM1730";"2022JJ00";"    1112";"     887";"     225";"    37.4"
"283495";"A047048";"ZW10290";"GM0737";"2018JJ00";"     906";"     663";"     243";"    35.4"
"283496";"A047048";"ZW10290";"GM0737";"2019JJ00";"     915";"     668";"     248";"    36.1"
"283497";"A047048";"ZW10290";"GM0737";"2020JJ00";"";"";"";"       ."
"283498";"A047048";"ZW10290";"GM0737";"2021JJ00";"     972";"     721";"     251";"    36.2"
"283499";"A047048";"ZW10290";"GM0737";"2022JJ00";"     971";"     741";"     229";"    33.1"
"283500";"A047048";"ZW10290";"GM0856";"2018JJ00";"     972";"     764";"     208";"    38.1"
"283501";"A047048";"ZW10290";"GM0856";"2019JJ00";"     987";"     774";"     213";"    38.7"
"283502";"A047048";"ZW10290";"GM0856";"2020JJ00";"     991";"     807";"     184";"    36.5"
"283503";"A047048";"ZW10290";"GM0856";"2021JJ00";"    1049";"     852";"     197";"    36.5"
"283504";"A047048";"ZW10290";"GM0856";"2022JJ00";"";"";"";"       ."
"283505";"A047048";"ZW10290";"GM0450";"2018JJ00";"";"";"";"       ."
"283506";"A047048";"ZW10290";"GM0450";"2019JJ00";"";"";"";"       ."
"283507";"A047048";"ZW10290";"GM0450";"2020JJ00";"";"";"";"       ."
"283508";"A047048";"ZW10290";"GM0450";"2021JJ00";"";"";"";"       ."
"283509";"A047048";"ZW10290";"GM0450";"2022JJ00";"";"";"";"       ."
"283510";"A047048";"ZW10290";"GM0451";"2018JJ00";"";"";"";"       ."
"283511";"A047048";"ZW10290";"GM0451";"2019JJ00";"";"";"";"       ."
"283512";"A047048";"ZW10290";"GM0451";"2020JJ00";"";"";"";"       ."
"283513";"A047048";"ZW10290";"GM0451";"2021JJ00";"";"";"";"       ."
"283514";"A047048";"ZW10290";"GM0451";"2022JJ00";"";"";"";"       ."
"283515";"A047048";"ZW10290";"GM0184";"2018JJ00";"";"";"";"       ."
"283516";"A047048";"ZW10290";"GM0184";"2019JJ00";"";"";"";"       ."
"283517";"A047048";"ZW10290";"GM0184";"2020JJ00";"";"";"";"       ."
"283518";"A047048";"ZW10290";"GM0184";"2021JJ00";"    1000";"     749";"     251";"    37.3"
"283519";"A047048";"ZW10290";"GM0184";"2022JJ00";"";"";"";"       ."
"283520";"A047048";"ZW10290";"GM0344";"2018JJ00";"    1077";"     896";"     181";"    34.6"
"283521";"A047048";"ZW10290";"GM0344";"2019JJ00";"    1116";"     930";"     186";"    34.0"
"283522";"A047048";"ZW10290";"GM0344";"2020JJ00";"    1160";"     993";"     168";"    33.1"
"283523";"A047048";"ZW10290";"GM0344";"2021JJ00";"    1224";"    1039";"     185";"    32.9"
"283524";"A047048";"ZW10290";"GM0344";"2022JJ00";"";"";"";"       ."
"283525";"A047048";"ZW10290";"GM1581";"2018JJ00";"";"";"";"       ."
"283526";"A047048";"ZW10290";"GM1581";"2019JJ00";"";"";"";"       ."
"283527";"A047048";"ZW10290";"GM1581";"2020JJ00";"";"";"";"       ."
"283528";"A047048";"ZW10290";"GM1581";"2021JJ00";"";"";"";"       ."
"283529";"A047048";"ZW10290";"GM1581";"2022JJ00";"";"";"";"       ."
"283530";"A047048";"ZW10290";"GM0981";"2018JJ00";"";"";"";"       ."
"283531";"A047048";"ZW10290";"GM0981";"2019JJ00";"";"";"";"       ."
"283532";"A047048";"ZW10290";"GM0981";"2020JJ00";"";"";"";"       ."
"283533";"A047048";"ZW10290";"GM0981";"2021JJ00";"     944";"     691";"     253";"    41.2"
"283534";"A047048";"ZW10290";"GM0981";"2022JJ00";"    1008";"     757";"     251";"    37.9"
"283535";"A047048";"ZW10290";"GM0994";"2018JJ00";"";"";"";"       ."
"283536";"A047048";"ZW10290";"GM0994";"2019JJ00";"     976";"     722";"     254";"    41.6"
"283537";"A047048";"ZW10290";"GM0994";"2020JJ00";"";"";"";"       ."
"283538";"A047048";"ZW10290";"GM0994";"2021JJ00";"    1037";"     782";"     256";"    42.8"
"283539";"A047048";"ZW10290";"GM0994";"2022JJ00";"";"";"";"       ."
"283540";"A047048";"ZW10290";"GM0858";"2018JJ00";"     991";"     792";"     199";"    37.3"
"283541";"A047048";"ZW10290";"GM0858";"2019JJ00";"    1003";"     794";"     209";"    38.3"
"283542";"A047048";"ZW10290";"GM0858";"2020JJ00";"     994";"     810";"     184";"    37.9"
"283543";"A047048";"ZW10290";"GM0858";"2021JJ00";"    1054";"     851";"     203";"    36.1"
"283544";"A047048";"ZW10290";"GM0858";"2022JJ00";"    1073";"     878";"     195";"    34.3"
"283545";"A047048";"ZW10290";"GM0047";"2018JJ00";"     757";"     534";"     223";"    37.2"
"283546";"A047048";"ZW10290";"GM0047";"2019JJ00";"     797";"     562";"     236";"    37.0"
"283547";"A047048";"ZW10290";"GM0047";"2020JJ00";"     778";"     563";"     216";"    35.1"
"283548";"A047048";"ZW10290";"GM0047";"2021JJ00";"     809";"     580";"     229";"    34.7"
"283549";"A047048";"ZW10290";"GM0047";"2022JJ00";"     806";"     607";"     199";"    31.4"
"283550";"A047048";"ZW10290";"GM0345";"2018JJ00";"    1012";"     819";"     193";"    36.3"
"283551";"A047048";"ZW10290";"GM0345";"2019JJ00";"    1023";"     835";"     187";"    35.6"
"283552";"A047048";"ZW10290";"GM0345";"2020JJ00";"";"";"";"       ."
"283553";"A047048";"ZW10290";"GM0345";"2021JJ00";"    1092";"     901";"     191";"    33.2"
"283554";"A047048";"ZW10290";"GM0345";"2022JJ00";"";"";"";"       ."
"283555";"A047048";"ZW10290";"GM0717";"2018JJ00";"     919";"     696";"     223";"    41.2"
"283556";"A047048";"ZW10290";"GM0717";"2019JJ00";"     944";"     709";"     235";"    39.6"
"283557";"A047048";"ZW10290";"GM0717";"2020JJ00";"";"";"";"       ."
"283558";"A047048";"ZW10290";"GM0717";"2021JJ00";"";"";"";"       ."
"283559";"A047048";"ZW10290";"GM0717";"2022JJ00";"";"";"";"       ."
"283560";"A047048";"ZW10290";"GM0861";"2018JJ00";"    1077";"     878";"     200";"    36.8"
"283561";"A047048";"ZW10290";"GM0861";"2019JJ00";"    1110";"     901";"     210";"    37.6"
"283562";"A047048";"ZW10290";"GM0861";"2020JJ00";"    1131";"     938";"     192";"    37.0"
"283563";"A047048";"ZW10290";"GM0861";"2021JJ00";"    1203";"     995";"     209";"    36.6"
"283564";"A047048";"ZW10290";"GM0861";"2022JJ00";"    1185";"    1001";"     184";"    33.9"
"283565";"A047048";"ZW10290";"GM0453";"2018JJ00";"";"";"";"       ."
"283566";"A047048";"ZW10290";"GM0453";"2019JJ00";"";"";"";"       ."
"283567";"A047048";"ZW10290";"GM0453";"2020JJ00";"";"";"";"       ."
"283568";"A047048";"ZW10290";"GM0453";"2021JJ00";"";"";"";"       ."
"283569";"A047048";"ZW10290";"GM0453";"2022JJ00";"";"";"";"       ."
"283570";"A047048";"ZW10290";"GM0983";"2018JJ00";"     890";"     675";"     215";"    39.3"
"283571";"A047048";"ZW10290";"GM0983";"2019JJ00";"     920";"     692";"     228";"    39.0"
"283572";"A047048";"ZW10290";"GM0983";"2020JJ00";"     912";"     702";"     210";"    37.9"
"283573";"A047048";"ZW10290";"GM0983";"2021JJ00";"     964";"     733";"     231";"    38.2"
"283574";"A047048";"ZW10290";"GM0983";"2022JJ00";"     976";"     773";"     203";"    35.6"
"283575";"A047048";"ZW10290";"GM0984";"2018JJ00";"";"";"";"       ."
"283576";"A047048";"ZW10290";"GM0984";"2019JJ00";"";"";"";"       ."
"283577";"A047048";"ZW10290";"GM0984";"2020JJ00";"";"";"";"       ."
"283578";"A047048";"ZW10290";"GM0984";"2021JJ00";"";"";"";"       ."
"283579";"A047048";"ZW10290";"GM0984";"2022JJ00";"";"";"";"       ."
"283580";"A047048";"ZW10290";"GM0620";"2018JJ00";"";"";"";"       ."
"283581";"A047048";"ZW10290";"GM0620";"2019JJ00";"";"";"";"       ."
"283582";"A047048";"ZW10290";"GM0620";"2020JJ00";"";"";"";"       ."
"283583";"A047048";"ZW10290";"GM0620";"2021JJ00";"";"";"";"       ."
"283584";"A047048";"ZW10290";"GM0620";"2022JJ00";"";"";"";"       ."
"283585";"A047048";"ZW10290";"GM1961";"2018JJ00";"";"";"";"       ."
"283586";"A047048";"ZW10290";"GM1961";"2019JJ00";"";"";"";"       ."
"283587";"A047048";"ZW10290";"GM1961";"2020JJ00";"";"";"";"       ."
"283588";"A047048";"ZW10290";"GM1961";"2021JJ00";"";"";"";"       ."
"283589";"A047048";"ZW10290";"GM1961";"2022JJ00";"";"";"";"       ."
"283590";"A047048";"ZW10290";"GM0622";"2018JJ00";"";"";"";"       ."
"283591";"A047048";"ZW10290";"GM0622";"2019JJ00";"";"";"";"       ."
"283592";"A047048";"ZW10290";"GM0622";"2020JJ00";"";"";"";"       ."
"283593";"A047048";"ZW10290";"GM0622";"2021JJ00";"";"";"";"       ."
"283594";"A047048";"ZW10290";"GM0622";"2022JJ00";"";"";"";"       ."
"283595";"A047048";"ZW10290";"GM0096";"2018JJ00";"";"";"";"       ."
"283596";"A047048";"ZW10290";"GM0096";"2019JJ00";"";"";"";"       ."
"283597";"A047048";"ZW10290";"GM0096";"2020JJ00";"";"";"";"       ."
"283598";"A047048";"ZW10290";"GM0096";"2021JJ00";"";"";"";"       ."
"283599";"A047048";"ZW10290";"GM0096";"2022JJ00";"";"";"";"       ."
"283600";"A047048";"ZW10290";"GM0718";"2018JJ00";"     752";"     547";"     205";"    36.6"
"283601";"A047048";"ZW10290";"GM0718";"2019JJ00";"     785";"     569";"     216";"    36.1"
"283602";"A047048";"ZW10290";"GM0718";"2020JJ00";"     791";"     598";"     193";"    35.7"
"283603";"A047048";"ZW10290";"GM0718";"2021JJ00";"     831";"     617";"     214";"    35.3"
"283604";"A047048";"ZW10290";"GM0718";"2022JJ00";"     839";"     661";"     178";"    32.4"
"283605";"A047048";"ZW10290";"GM0986";"2018JJ00";"     910";"     678";"     232";"    43.7"
"283606";"A047048";"ZW10290";"GM0986";"2019JJ00";"     926";"     678";"     248";"    42.3"
"283607";"A047048";"ZW10290";"GM0986";"2020JJ00";"";"";"";"       ."
"283608";"A047048";"ZW10290";"GM0986";"2021JJ00";"    1009";"     751";"     258";"    38.9"
"283609";"A047048";"ZW10290";"GM0986";"2022JJ00";"";"";"";"       ."
"283610";"A047048";"ZW10290";"GM0626";"2018JJ00";"    1290";"    1047";"     244";"    38.6"
"283611";"A047048";"ZW10290";"GM0626";"2019JJ00";"    1302";"    1049";"     253";"    38.2"
"283612";"A047048";"ZW10290";"GM0626";"2020JJ00";"";"";"";"       ."
"283613";"A047048";"ZW10290";"GM0626";"2021JJ00";"";"";"";"       ."
"283614";"A047048";"ZW10290";"GM0626";"2022JJ00";"";"";"";"       ."
"283615";"A047048";"ZW10290";"GM0285";"2018JJ00";"";"";"";"       ."
"283616";"A047048";"ZW10290";"GM0285";"2019JJ00";"";"";"";"       ."
"283617";"A047048";"ZW10290";"GM0285";"2020JJ00";"";"";"";"       ."
"283618";"A047048";"ZW10290";"GM0285";"2021JJ00";"";"";"";"       ."
"283619";"A047048";"ZW10290";"GM0285";"2022JJ00";"";"";"";"       ."
"283620";"A047048";"ZW10290";"GM0865";"2018JJ00";"    1176";"     948";"     228";"    41.9"
"283621";"A047048";"ZW10290";"GM0865";"2019JJ00";"    1169";"     926";"     243";"    41.9"
"283622";"A047048";"ZW10290";"GM0865";"2020JJ00";"    1195";"     967";"     227";"    40.5"
"283623";"A047048";"ZW10290";"GM0865";"2021JJ00";"    1234";"     988";"     246";"    41.0"
"283624";"A047048";"ZW10290";"GM0865";"2022JJ00";"";"";"";"       ."
"283625";"A047048";"ZW10290";"GM1949";"2018JJ00";"";"";"";"       ."
"283626";"A047048";"ZW10290";"GM1949";"2019JJ00";"     972";"     694";"     278";"    36.3"
"283627";"A047048";"ZW10290";"GM1949";"2020JJ00";"";"";"";"       ."
"283628";"A047048";"ZW10290";"GM1949";"2021JJ00";"     997";"     717";"     280";"    36.0"
"283629";"A047048";"ZW10290";"GM1949";"2022JJ00";"";"";"";"       ."
"283630";"A047048";"ZW10290";"GM0866";"2018JJ00";"";"";"";"       ."
"283631";"A047048";"ZW10290";"GM0866";"2019JJ00";"    1145";"     918";"     227";"    40.3"
"283632";"A047048";"ZW10290";"GM0866";"2020JJ00";"";"";"";"       ."
"283633";"A047048";"ZW10290";"GM0866";"2021JJ00";"";"";"";"       ."
"283634";"A047048";"ZW10290";"GM0866";"2022JJ00";"";"";"";"       ."
"283635";"A047048";"ZW10290";"GM0867";"2018JJ00";"     931";"     725";"     206";"    37.6"
"283636";"A047048";"ZW10290";"GM0867";"2019JJ00";"     958";"     735";"     223";"    36.3"
"283637";"A047048";"ZW10290";"GM0867";"2020JJ00";"     948";"     756";"     192";"    35.0"
"283638";"A047048";"ZW10290";"GM0867";"2021JJ00";"    1009";"     800";"     209";"    35.4"
"283639";"A047048";"ZW10290";"GM0867";"2022JJ00";"    1025";"     836";"     189";"    33.2"
"283640";"A047048";"ZW10290";"GM0627";"2018JJ00";"    1014";"     818";"     197";"    34.4"
"283641";"A047048";"ZW10290";"GM0627";"2019JJ00";"    1039";"     836";"     203";"    34.8"
"283642";"A047048";"ZW10290";"GM0627";"2020JJ00";"    1056";"     866";"     190";"    34.0"
"283643";"A047048";"ZW10290";"GM0627";"2021JJ00";"    1090";"     885";"     205";"    34.2"
"283644";"A047048";"ZW10290";"GM0627";"2022JJ00";"    1088";"     905";"     183";"    33.0"
"283645";"A047048";"ZW10290";"GM0289";"2018JJ00";"";"";"";"       ."
"283646";"A047048";"ZW10290";"GM0289";"2019JJ00";"";"";"";"       ."
"283647";"A047048";"ZW10290";"GM0289";"2020JJ00";"";"";"";"       ."
"283648";"A047048";"ZW10290";"GM0289";"2021JJ00";"    1209";"     997";"     212";"    39.5"
"283649";"A047048";"ZW10290";"GM0289";"2022JJ00";"";"";"";"       ."
"283650";"A047048";"ZW10290";"GM0629";"2018JJ00";"";"";"";"       ."
"283651";"A047048";"ZW10290";"GM0629";"2019JJ00";"";"";"";"       ."
"283652";"A047048";"ZW10290";"GM0629";"2020JJ00";"";"";"";"       ."
"283653";"A047048";"ZW10290";"GM0629";"2021JJ00";"";"";"";"       ."
"283654";"A047048";"ZW10290";"GM0629";"2022JJ00";"";"";"";"       ."
"283655";"A047048";"ZW10290";"GM0852";"2018JJ00";"";"";"";"       ."
"283656";"A047048";"ZW10290";"GM0852";"2019JJ00";"";"";"";"       ."
"283657";"A047048";"ZW10290";"GM0852";"2020JJ00";"";"";"";"       ."
"283658";"A047048";"ZW10290";"GM0852";"2021JJ00";"";"";"";"       ."
"283659";"A047048";"ZW10290";"GM0852";"2022JJ00";"";"";"";"       ."
"283660";"A047048";"ZW10290";"GM0988";"2018JJ00";"     939";"     712";"     227";"    40.0"
"283661";"A047048";"ZW10290";"GM0988";"2019JJ00";"     978";"     740";"     238";"    40.0"
"283662";"A047048";"ZW10290";"GM0988";"2020JJ00";"";"";"";"       ."
"283663";"A047048";"ZW10290";"GM0988";"2021JJ00";"    1035";"     798";"     238";"    39.1"
"283664";"A047048";"ZW10290";"GM0988";"2022JJ00";"";"";"";"       ."
"283665";"A047048";"ZW10290";"GM0457";"2018JJ00";"";"";"";"       ."
"283666";"A047048";"ZW10290";"GM0457";"2019JJ00";"";"";"";"       ."
"283667";"A047048";"ZW10290";"GM0457";"2020JJ00";"";"";"";"       ."
"283668";"A047048";"ZW10290";"GM0457";"2021JJ00";"    1248";"    1008";"     240";"    39.7"
"283669";"A047048";"ZW10290";"GM0457";"2022JJ00";"";"";"";"       ."
"283670";"A047048";"ZW10290";"GM0870";"2018JJ00";"";"";"";"       ."
"283671";"A047048";"ZW10290";"GM0870";"2019JJ00";"";"";"";"       ."
"283672";"A047048";"ZW10290";"GM0870";"2020JJ00";"";"";"";"       ."
"283673";"A047048";"ZW10290";"GM0870";"2021JJ00";"";"";"";"       ."
"283674";"A047048";"ZW10290";"GM0870";"2022JJ00";"";"";"";"       ."
"283675";"A047048";"ZW10290";"GM1960";"2018JJ00";"";"";"";"       ."
"283676";"A047048";"ZW10290";"GM1960";"2019JJ00";"";"";"";"       ."
"283677";"A047048";"ZW10290";"GM1960";"2020JJ00";"";"";"";"       ."
"283678";"A047048";"ZW10290";"GM1960";"2021JJ00";"";"";"";"       ."
"283679";"A047048";"ZW10290";"GM1960";"2022JJ00";"";"";"";"       ."
"283680";"A047048";"ZW10290";"GM0668";"2018JJ00";"";"";"";"       ."
"283681";"A047048";"ZW10290";"GM0668";"2019JJ00";"";"";"";"       ."
"283682";"A047048";"ZW10290";"GM0668";"2020JJ00";"";"";"";"       ."
"283683";"A047048";"ZW10290";"GM0668";"2021JJ00";"";"";"";"       ."
"283684";"A047048";"ZW10290";"GM0668";"2022JJ00";"";"";"";"       ."
"283685";"A047048";"ZW10290";"GM1969";"2018JJ00";"";"";"";"       ."
"283686";"A047048";"ZW10290";"GM1969";"2019JJ00";"    1009";"     745";"     264";"    35.4"
"283687";"A047048";"ZW10290";"GM1969";"2020JJ00";"";"";"";"       ."
"283688";"A047048";"ZW10290";"GM1969";"2021JJ00";"";"";"";"       ."
"283689";"A047048";"ZW10290";"GM1969";"2022JJ00";"";"";"";"       ."
"283690";"A047048";"ZW10290";"GM1701";"2018JJ00";"";"";"";"       ."
"283691";"A047048";"ZW10290";"GM1701";"2019JJ00";"";"";"";"       ."
"283692";"A047048";"ZW10290";"GM1701";"2020JJ00";"";"";"";"       ."
"283693";"A047048";"ZW10290";"GM1701";"2021JJ00";"";"";"";"       ."
"283694";"A047048";"ZW10290";"GM1701";"2022JJ00";"";"";"";"       ."
"283695";"A047048";"ZW10290";"GM0293";"2018JJ00";"     849";"     664";"     185";"    33.4"
"283696";"A047048";"ZW10290";"GM0293";"2019JJ00";"     865";"     671";"     195";"    33.0"
"283697";"A047048";"ZW10290";"GM0293";"2020JJ00";"     865";"     686";"     179";"    31.5"
"283698";"A047048";"ZW10290";"GM0293";"2021JJ00";"     906";"     710";"     196";"    31.8"
"283699";"A047048";"ZW10290";"GM0293";"2022JJ00";"     919";"     748";"     171";"    29.9"
"283700";"A047048";"ZW10290";"GM1950";"2018JJ00";"     914";"     650";"     264";"    38.4"
"283701";"A047048";"ZW10290";"GM1950";"2019JJ00";"     945";"     670";"     275";"    39.7"
"283702";"A047048";"ZW10290";"GM1950";"2020JJ00";"";"";"";"       ."
"283703";"A047048";"ZW10290";"GM1950";"2021JJ00";"     973";"     693";"     279";"    38.0"
"283704";"A047048";"ZW10290";"GM1950";"2022JJ00";"    1004";"     740";"     264";"    35.4"
"283705";"A047048";"ZW10290";"GM1783";"2018JJ00";"";"";"";"       ."
"283706";"A047048";"ZW10290";"GM1783";"2019JJ00";"";"";"";"       ."
"283707";"A047048";"ZW10290";"GM1783";"2020JJ00";"";"";"";"       ."
"283708";"A047048";"ZW10290";"GM1783";"2021JJ00";"";"";"";"       ."
"283709";"A047048";"ZW10290";"GM1783";"2022JJ00";"";"";"";"       ."
"283710";"A047048";"ZW10290";"GM0098";"2018JJ00";"     888";"     631";"     256";"    34.2"
"283711";"A047048";"ZW10290";"GM0098";"2019JJ00";"     895";"     638";"     256";"    34.9"
"283712";"A047048";"ZW10290";"GM0098";"2020JJ00";"";"";"";"       ."
"283713";"A047048";"ZW10290";"GM0098";"2021JJ00";"     945";"     687";"     259";"    35.4"
"283714";"A047048";"ZW10290";"GM0098";"2022JJ00";"";"";"";"       ."
"283715";"A047048";"ZW10290";"GM0614";"2018JJ00";"     772";"     569";"     204";"    34.0"
"283716";"A047048";"ZW10290";"GM0614";"2019JJ00";"     800";"     589";"     211";"    34.7"
"283717";"A047048";"ZW10290";"GM0614";"2020JJ00";"     793";"     602";"     191";"    33.4"
"283718";"A047048";"ZW10290";"GM0614";"2021JJ00";"     834";"     627";"     206";"    33.0"
"283719";"A047048";"ZW10290";"GM0614";"2022JJ00";"     816";"     645";"     171";"    30.7"
"283720";"A047048";"ZW10290";"GM0189";"2018JJ00";"";"";"";"       ."
"283721";"A047048";"ZW10290";"GM0189";"2019JJ00";"";"";"";"       ."
"283722";"A047048";"ZW10290";"GM0189";"2020JJ00";"";"";"";"       ."
"283723";"A047048";"ZW10290";"GM0189";"2021JJ00";"";"";"";"       ."
"283724";"A047048";"ZW10290";"GM0189";"2022JJ00";"";"";"";"       ."
"283725";"A047048";"ZW10290";"GM0296";"2018JJ00";"     939";"     725";"     215";"    36.8"
"283726";"A047048";"ZW10290";"GM0296";"2019JJ00";"     965";"     739";"     226";"    36.1"
"283727";"A047048";"ZW10290";"GM0296";"2020JJ00";"     983";"     772";"     211";"    36.0"
"283728";"A047048";"ZW10290";"GM0296";"2021JJ00";"    1041";"     820";"     220";"    36.5"
"283729";"A047048";"ZW10290";"GM0296";"2022JJ00";"";"";"";"       ."
"283730";"A047048";"ZW10290";"GM1696";"2018JJ00";"";"";"";"       ."
"283731";"A047048";"ZW10290";"GM1696";"2019JJ00";"";"";"";"       ."
"283732";"A047048";"ZW10290";"GM1696";"2020JJ00";"";"";"";"       ."
"283733";"A047048";"ZW10290";"GM1696";"2021JJ00";"";"";"";"       ."
"283734";"A047048";"ZW10290";"GM1696";"2022JJ00";"";"";"";"       ."
"283735";"A047048";"ZW10290";"GM0352";"2018JJ00";"    1018";"     797";"     220";"    36.2"
"283736";"A047048";"ZW10290";"GM0352";"2019JJ00";"    1044";"     816";"     228";"    36.5"
"283737";"A047048";"ZW10290";"GM0352";"2020JJ00";"    1056";"     853";"     203";"    35.8"
"283738";"A047048";"ZW10290";"GM0352";"2021JJ00";"    1102";"     882";"     220";"    34.1"
"283739";"A047048";"ZW10290";"GM0352";"2022JJ00";"    1113";"     910";"     204";"    34.7"
"283740";"A047048";"ZW10290";"GM0053";"2018JJ00";"";"";"";"       ."
"283741";"A047048";"ZW10290";"GM0053";"2019JJ00";"";"";"";"       ."
"283742";"A047048";"ZW10290";"GM0053";"2020JJ00";"";"";"";"       ."
"283743";"A047048";"ZW10290";"GM0053";"2021JJ00";"";"";"";"       ."
"283744";"A047048";"ZW10290";"GM0053";"2022JJ00";"";"";"";"       ."
